Crank Angle	PCYL1	
deg	bar	
415.35	1.5158	
418.96	1.4918	
422.52	1.4798	
426.04	1.4558	
429.51	1.4498	
432.94	1.4378	
436.31	1.4198	
439.64	1.4018	
442.93	1.3838	
446.16	1.3658	
449.35	1.3598	
452.49	1.3478	
455.57	1.3298	
458.61	1.3418	
461.60	1.3118	
464.53	1.2998	
467.42	1.2998	
470.25	1.2878	
473.04	1.2818	
475.77	1.2638	
478.45	1.2398	
481.08	1.2338	
483.65	1.2398	
486.18	1.2278	
488.65	1.2278	
491.07	1.2098	
493.44	1.1858	
495.75	1.1798	
498.01	1.1678	
500.22	1.1618	
502.38	1.1438	
504.48	1.1378	
506.53	1.1138	
508.53	1.1138	
510.48	1.1018	
512.37	1.0898	
514.21	1.0838	
516.00	1.0658	
517.73	1.0478	
519.42	1.0418	
521.05	1.0358	
522.62	1.0298	
524.15	1.0298	
525.62	1.0118	
527.04	1.0058	
528.41	1.0058	
529.72	1.0058	
530.99	1.0118	
532.20	1.0118	
533.36	1.0238	
534.46	1.0118	
535.52	1.0178	
536.52	1.0118	
537.47	1.0118	
538.37	1.0298	
539.22	1.0238	
540.02	1.0238	
540.76	1.0118	
541.45	1.0178	
542.09	1.0178	
542.68	1.0298	
543.22	1.0118	
543.71	1.0238	
544.15	1.0178	
544.53	1.0238	
544.86	1.0238	
545.14	1.0298	
545.37	1.0178	
545.55	1.0118	
545.68	1.0178	
545.76	1.0178	
545.78	1.0298	
545.76	1.0298	
545.68	1.0298	
545.55	1.0358	
545.37	1.0298	
545.14	1.0358	
544.86	1.0418	
544.53	1.0358	
544.15	1.0298	
543.71	1.0358	
543.22	1.0358	
542.68	1.0298	
542.09	1.0358	
541.45	1.0418	
540.76	1.0358	
540.02	1.0358	
539.22	1.0358	
538.37	1.0298	
537.47	1.0358	
536.52	1.0358	
535.52	1.0298	
534.46	1.0298	
533.36	1.0358	
532.20	1.0358	
530.99	1.0298	
529.72	1.0418	
528.41	1.0418	
527.04	1.0418	
525.62	1.0358	
524.15	1.0358	
522.62	1.0478	
521.05	1.0418	
519.42	1.0418	
517.73	1.0298	
516.00	1.0418	
514.21	1.0298	
512.37	1.0418	
510.48	1.0538	
508.53	1.0418	
506.53	1.0358	
504.48	1.0418	
502.38	1.0358	
500.22	1.0358	
498.01	1.0418	
495.75	1.0358	
493.44	1.0298	
491.07	1.0358	
488.65	1.0418	
486.18	1.0538	
483.65	1.0598	
481.08	1.0418	
478.45	1.0538	
475.77	1.0538	
473.04	1.0478	
470.25	1.0538	
467.42	1.0538	
464.53	1.0598	
461.60	1.0658	
458.61	1.0598	
455.57	1.0538	
452.49	1.0718	
449.35	1.0658	
446.16	1.0598	
442.93	1.0718	
439.64	1.0598	
436.31	1.0598	
432.94	1.0598	
429.51	1.0718	
426.04	1.0718	
422.52	1.0718	
418.96	1.0658	
415.35	1.0658	
411.70	1.0778	
408.00	1.0718	
404.26	1.0778	
400.48	1.0718	
396.66	1.0718	
392.80	1.0658	
388.90	1.0778	
384.96	1.0838	
380.98	1.0778	
376.97	1.0838	
372.92	1.0718	
368.83	1.0778	
364.71	1.0598	
360.56	1.0778	
356.38	1.0658	
352.17	1.0598	
347.93	1.0778	
343.66	1.0778	
339.36	1.0718	
335.04	1.0718	
330.69	1.0778	
326.32	1.0778	
321.94	1.0778	
317.53	1.0658	
313.10	1.0658	
308.65	1.0658	
304.19	1.0658	
299.72	1.0778	
295.23	1.0718	
290.74	1.0538	
286.23	1.0538	
281.72	1.0538	
277.20	1.0598	
272.68	1.0598	
268.15	1.0538	
263.63	1.0538	
259.10	1.0598	
254.58	1.0598	
250.07	1.0538	
245.56	1.0538	
241.06	1.0538	
236.56	1.0598	
232.09	1.0538	
227.62	1.0718	
223.18	1.0418	
218.75	1.0538	
214.34	1.0538	
209.95	1.0538	
205.58	1.0598	
201.24	1.0658	
196.93	1.0478	
192.65	1.0478	
188.40	1.0478	
184.18	1.0538	
180.00	1.0658	
175.86	1.0418	
171.75	1.0418	
167.69	1.0538	
163.66	1.0538	
159.69	1.0538	
155.76	1.0538	
151.87	1.0598	
148.04	1.0418	
144.26	1.0358	
140.54	1.0538	
136.87	1.0358	
133.25	1.0418	
129.70	1.0478	
126.21	1.0358	
122.78	1.0478	
119.41	1.0358	
116.11	1.0538	
112.87	1.0478	
109.71	1.0538	
106.62	1.0478	
103.59	1.0478	
100.65	1.0418	
97.77	1.0478	
94.98	1.0418	
92.26	1.0358	
89.62	1.0358	
87.06	1.0298	
84.58	1.0298	
82.19	1.0238	
79.87	1.0238	
77.65	1.0178	
75.51	0.9998	
73.46	1.0118	
71.49	0.9998	
69.62	0.9998	
67.84	1.0178	
66.14	1.0058	
64.54	1.0178	
63.04	1.0118	
61.62	1.0058	
60.30	1.0118	
59.08	1.0178	
57.95	1.0298	
56.92	1.0118	
55.98	1.0118	
55.15	0.9998	
54.41	1.0118	
53.76	1.0058	
53.22	1.0058	
52.77	0.9818	
52.43	0.9698	
52.18	0.9518	
52.03	0.9158	
