Crank Angle	PCYL1	
deg	bar	
313.10	0.5864	
308.65	0.6044	
304.19	0.6284	
299.72	0.6464	
295.23	0.6584	
290.74	0.6764	
286.23	0.7124	
281.72	0.7364	
277.20	0.7604	
272.68	0.7664	
268.15	0.7844	
263.63	0.8084	
259.10	0.8204	
254.58	0.8504	
250.07	0.8624	
245.56	0.8804	
241.06	0.9164	
236.56	0.9284	
232.09	0.9524	
227.62	0.9824	
223.18	1.0064	
218.75	1.0184	
214.34	1.0424	
209.95	1.0784	
205.58	1.1204	
201.24	1.1444	
196.93	1.1924	
192.65	1.2224	
188.40	1.2584	
184.18	1.2884	
180.00	1.3424	
175.86	1.3664	
171.75	1.4204	
167.69	1.4564	
163.66	1.5044	
159.69	1.5404	
155.76	1.6004	
151.87	1.6604	
148.04	1.7084	
144.26	1.7684	
140.54	1.8224	
136.87	1.8884	
133.25	1.9544	
129.70	2.0264	
126.21	2.0804	
122.78	2.1524	
119.41	2.2364	
116.11	2.3144	
112.87	2.4044	
109.71	2.4824	
106.62	2.5784	
103.59	2.6504	
100.65	2.7584	
97.77	2.8544	
94.98	2.9504	
92.26	3.0524	
89.62	3.1724	
87.06	3.2684	
84.58	3.3704	
82.19	3.5024	
79.87	3.6224	
77.65	3.7604	
75.51	3.8804	
73.46	4.0004	
71.49	4.1264	
69.62	4.2524	
67.84	4.3904	
66.14	4.5224	
64.54	4.6424	
63.04	4.7624	
61.62	4.8944	
60.30	5.0204	
59.08	5.1464	
57.95	5.2664	
56.92	5.4044	
55.98	5.5124	
55.15	5.6384	
54.41	5.7644	
53.76	5.9084	
53.22	6.0344	
52.77	6.1784	
52.43	6.3224	
52.18	6.4904	
52.03	6.6524	
51.98	6.8204	
52.03	7.0004	
52.18	7.1624	
52.43	7.3544	
52.77	7.5524	
53.22	7.7504	
53.76	7.9784	
54.41	8.2064	
55.15	8.4284	
55.98	8.6264	
56.92	8.8364	
57.95	9.0104	
59.08	9.1724	
60.30	9.2864	
61.62	9.3824	
63.04	9.4244	
64.54	9.4364	
66.14	9.4424	
67.84	9.4184	
69.62	9.3584	
71.49	9.2624	
73.46	9.1424	
75.51	9.0164	
77.65	8.8604	
79.87	8.6984	
82.19	8.5004	
84.58	8.2844	
87.06	8.0684	
89.62	7.8464	
92.26	7.6124	
94.98	7.3964	
97.77	7.1624	
100.65	6.9404	
103.59	6.7184	
106.62	6.5084	
109.71	6.2984	
112.87	6.0944	
116.11	5.9024	
119.41	5.7044	
122.78	5.5064	
126.21	5.3384	
129.70	5.1704	
133.25	5.0024	
136.87	4.8524	
140.54	4.6904	
144.26	4.5464	
148.04	4.4024	
151.87	4.2644	
155.76	4.1444	
159.69	4.0304	
163.66	3.9044	
167.69	3.7724	
171.75	3.6584	
175.86	3.5804	
180.00	3.4784	
184.18	3.3884	
188.40	3.2744	
192.65	3.1904	
196.93	3.1124	
201.24	3.0164	
205.58	2.9624	
209.95	2.8844	
214.34	2.8124	
218.75	2.7344	
223.18	2.6744	
227.62	2.6024	
232.09	2.5484	
236.56	2.5004	
241.06	2.4404	
245.56	2.3744	
250.07	2.3264	
254.58	2.2664	
259.10	2.2364	
263.63	2.1884	
268.15	2.1404	
272.68	2.0924	
277.20	2.0564	
281.72	2.0144	
286.23	1.9784	
290.74	1.9424	
295.23	1.9064	
299.72	1.8704	
304.19	1.8284	
308.65	1.8044	
313.10	1.7864	
317.53	1.7504	
321.94	1.7204	
326.32	1.6904	
330.69	1.6604	
335.04	1.6424	
339.36	1.6244	
343.66	1.5884	
347.93	1.5524	
352.17	1.5404	
356.38	1.5164	
360.56	1.4924	
364.71	1.4864	
368.83	1.4624	
372.92	1.4384	
376.97	1.4144	
380.98	1.3964	
384.96	1.3724	
388.90	1.3724	
392.80	1.3604	
396.66	1.3424	
400.48	1.3064	
404.26	1.3064	
408.00	1.2884	
411.70	1.2824	
415.35	1.2704	
418.96	1.2584	
422.52	1.2284	
426.04	1.2224	
429.51	1.2104	
432.94	1.1924	
436.31	1.1984	
439.64	1.1804	
442.93	1.1624	
446.16	1.1564	
449.35	1.1564	
452.49	1.1504	
455.57	1.1384	
458.61	1.1384	
461.60	1.1264	
464.53	1.1084	
467.42	1.0844	
470.25	1.1024	
473.04	1.0964	
475.77	1.0784	
478.45	1.0724	
481.08	1.0604	
483.65	1.0604	
486.18	1.0544	
488.65	1.0424	
491.07	1.0304	
493.44	1.0364	
495.75	1.0244	
498.01	1.0304	
500.22	1.0304	
502.38	1.0244	
504.48	1.0064	
506.53	1.0064	
508.53	0.9944	
510.48	1.0004	
512.37	1.0064	
514.21	1.0244	
516.00	1.0124	
517.73	1.0064	
519.42	1.0004	
521.05	1.0064	
522.62	1.0124	
524.15	1.0184	
525.62	1.0124	
527.04	1.0184	
528.41	1.0064	
529.72	1.0244	
530.99	1.0244	
532.20	1.0304	
533.36	1.0304	
534.46	1.0364	
535.52	1.0244	
536.52	1.0304	
537.47	1.0664	
538.37	1.0544	
539.22	1.0604	
540.02	1.0544	
540.76	1.0544	
541.45	1.0604	
542.09	1.0784	
542.68	1.0724	
543.22	1.0784	
543.71	1.0724	
544.15	1.0664	
544.53	1.0844	
544.86	1.0664	
545.14	1.0844	
545.37	1.0844	
545.55	1.0664	
545.68	1.0664	
545.76	1.0844	
545.78	1.0784	
545.76	1.0784	
545.68	1.0724	
545.55	1.0664	
545.37	1.0544	
545.14	1.0604	
544.86	1.0664	
544.53	1.0604	
544.15	1.0544	
543.71	1.0544	
543.22	1.0484	
542.68	1.0544	
542.09	1.0544	
541.45	1.0724	
540.76	1.0424	
540.02	1.0484	
539.22	1.0484	
538.37	1.0544	
537.47	1.0544	
536.52	1.0544	
535.52	1.0544	
534.46	1.0544	
533.36	1.0604	
532.20	1.0604	
530.99	1.0664	
529.72	1.0544	
528.41	1.0664	
527.04	1.0424	
525.62	1.0544	
524.15	1.0484	
522.62	1.0604	
521.05	1.0544	
519.42	1.0544	
517.73	1.0544	
516.00	1.0484	
514.21	1.0544	
512.37	1.0544	
510.48	1.0544	
508.53	1.0604	
506.53	1.0544	
504.48	1.0364	
502.38	1.0484	
500.22	1.0424	
498.01	1.0544	
495.75	1.0424	
493.44	1.0484	
491.07	1.0424	
488.65	1.0544	
486.18	1.0604	
483.65	1.0484	
481.08	1.0544	
478.45	1.0424	
475.77	1.0484	
473.04	1.0544	
470.25	1.0604	
467.42	1.0724	
464.53	1.0664	
461.60	1.0544	
458.61	1.0664	
455.57	1.0664	
452.49	1.0604	
449.35	1.0724	
446.16	1.0724	
442.93	1.0724	
439.64	1.0664	
436.31	1.0844	
432.94	1.0784	
429.51	1.0784	
426.04	1.0784	
422.52	1.0784	
418.96	1.0784	
415.35	1.0724	
411.70	1.0844	
408.00	1.0844	
404.26	1.0784	
400.48	1.0784	
396.66	1.0844	
392.80	1.0784	
388.90	1.0844	
384.96	1.0964	
380.98	1.0964	
376.97	1.0844	
372.92	1.0904	
368.83	1.0844	
364.71	1.1024	
360.56	1.0964	
356.38	1.1024	
352.17	1.1144	
347.93	1.1144	
343.66	1.1144	
339.36	1.1204	
335.04	1.1264	
330.69	1.1084	
326.32	1.1264	
321.94	1.1204	
317.53	1.1144	
313.10	1.1204	
308.65	1.1204	
304.19	1.1264	
299.72	1.1324	
295.23	1.1144	
290.74	1.1144	
286.23	1.1204	
281.72	1.1144	
277.20	1.1144	
272.68	1.1084	
268.15	1.1084	
263.63	1.1084	
259.10	1.1204	
254.58	1.1144	
250.07	1.1144	
245.56	1.1144	
241.06	1.1144	
236.56	1.1264	
232.09	1.1204	
227.62	1.1264	
223.18	1.1204	
218.75	1.1144	
214.34	1.1144	
209.95	1.1204	
205.58	1.1144	
201.24	1.1144	
196.93	1.1144	
192.65	1.1084	
188.40	1.1084	
184.18	1.1144	
180.00	1.1204	
175.86	1.1084	
171.75	1.1024	
167.69	1.1084	
163.66	1.1084	
159.69	1.1084	
155.76	1.1204	
151.87	1.1084	
148.04	1.1084	
144.26	1.0964	
140.54	1.1024	
136.87	1.1024	
133.25	1.1144	
129.70	1.1084	
126.21	1.1084	
122.78	1.1084	
119.41	1.0904	
116.11	1.1084	
112.87	1.1084	
109.71	1.1084	
106.62	1.0964	
